date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:17:39	49671/49671	---M--	200	added ('OK')	image/jpeg	etag:CL+e4uGx24YDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1718378232660-4HUY2XFGYPCPC2N3AKTW/Commercial+Building+Inspection+307+E+2nd+Ave+Owasso%2C+OK+-+Interstate+Properties.jpeg	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1718378232660-4HUY2XFGYPCPC2N3AKTW/Commercial+Building+Inspection+307+E+2nd+Ave+Owasso,+OK+-+Interstate+Properties.63f.de	(from https://www.focusbuildinginspections.com/portfolio/307-e-2nd-ave-owasso-ok)
15:17:39	441455/441455	---M--	200	added ('OK')	image/png	etag:CIG2weKx24YDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1718378232840-Y45BHC0XK76ISRZO890I/Commercial+Building+Inspection+307+E+2nd+Ave+Owasso%2C+OK+-+Google+Maps.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1718378232840-Y45BHC0XK76ISRZO890I/Commercial+Building+Inspection+307+E+2nd+Ave+Owasso,+OK+-+Google+Maps.png	(from https://www.focusbuildinginspections.com/portfolio/307-e-2nd-ave-owasso-ok)
15:17:40	20543/20543	---M-Z	200	added ('OK')	text/html	etag:W/%22b4b13961472fca54cb3d8d7c1c939f2e--gzip%22	https://www.focusbuildinginspections.com/portfolio/511-n-2nd-st-stillwell-ok?format=amp	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/511-n-2nd-st-stillwell-ok22c8.html	(from https://www.focusbuildinginspections.com/portfolio/511-n-2nd-st-stillwell-ok)
15:17:40	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Mon,%2019%20Aug%202024%2019:17:40%20GMT	http://static1.squarespace.com/static/5d001d104818a50001b97de8/t/666c52cfda05c36e9821ce68/1718375119439/511+N+2nd+St+Stillwell%2C+OK+-+Loopnet.jpeg?format=1500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/static1.squarespace.com/static/5d001d104818a50001b97de8/t/666c52cfda05c36e9821ce68/1718375119439/511+N+2nd+St+Stillwell,+OK+-+Loopnet26f7.jpeg	(from https://www.focusbuildinginspections.com/portfolio/511-n-2nd-st-stillwell-ok)
15:17:41	63867/63867	---M--	200	added ('OK')	image/jpeg	etag:CMaavail24YDEAE=	https://images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1718374891307-1L8RWN929B9SVI96X10Y/511+N+2nd+St+Stillwell%2C+OK+-+Loopnet.jpeg?content-type=image%2Fjpeg	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1718374891307-1L8RWN929B9SVI96X10Y/511+N+2nd+St+Stillwell,+OK+-+Loopnetee8a.jpg	(from https://www.focusbuildinginspections.com/portfolio/511-n-2nd-st-stillwell-ok)
15:17:41	63867/63867	---M--	200	added ('OK')	image/jpeg	etag:CMaavail24YDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1718374891307-1L8RWN929B9SVI96X10Y/511+N+2nd+St+Stillwell%2C+OK+-+Loopnet.jpeg	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1718374891307-1L8RWN929B9SVI96X10Y/511+N+2nd+St+Stillwell,+OK+-+Loopnet.jpg	(from https://www.focusbuildinginspections.com/portfolio/511-n-2nd-st-stillwell-ok)
15:17:41	476015/476015	---M--	200	added ('OK')	image/png	etag:CO/4naml24YDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1718374891314-DN1PJI88P13RZK9UZJKJ/Screenshot+2024-06-14+at+9.18.35%e2%80%afAM.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1718374891314-DN1PJI88P13RZK9UZJKJ/Screenshot+2024-06-14+at+9.18.35%e2%80%afAM.png	(from https://www.focusbuildinginspections.com/portfolio/511-n-2nd-st-stillwell-ok)
15:17:43	20713/20713	---M-Z	200	added ('OK')	text/html	etag:W/%222d9e3db6fbb860204e61a065af0b5b41--gzip%22	https://www.focusbuildinginspections.com/portfolio/2506-rock-island-blvd-enid-ok?format=amp	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/2506-rock-island-blvd-enid-ok22c8.html	(from https://www.focusbuildinginspections.com/portfolio/2506-rock-island-blvd-enid-ok)
15:17:43	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Mon,%2019%20Aug%202024%2019:17:42%20GMT	http://static1.squarespace.com/static/5d001d104818a50001b97de8/t/66688714f7e8be0a20c8fbe4/1718126356718/2506+Rock+Island+Blvd+Enid%2C+OK+-+Loopnet.jpeg?format=1500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/static1.squarespace.com/static/5d001d104818a50001b97de8/t/66688714f7e8be0a20c8fbe4/1718126356718/2506+Rock+Island+Blvd+Enid,+OK+-+Loopnet26f7.jpeg	(from https://www.focusbuildinginspections.com/portfolio/2506-rock-island-blvd-enid-ok)
15:17:43	0/0	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Aug%202024%2019:17:44%20GMT	https://images.squarespace-cdn.com/content/5d001d104818a50001b97de8/8b3df09c-162f-40ab-bd8c-4f18b4f4da70/2506+Rock+Island+Blvd+Enid%2C+OK+-+Loopnet.jpeg?content-type=image%2Fjpeg	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/5d001d104818a50001b97de8/8b3df09c-162f-40ab-bd8c-4f18b4f4da70/2506+Rock+Island+Blvd+Enid,+OK+-+Loopnetee8a.jpeg	(from https://www.focusbuildinginspections.com/portfolio/2506-rock-island-blvd-enid-ok)
15:17:44	450726/450726	---M--	200	added ('OK')	image/png	etag:CIC3ofeG1IYDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1718126215143-33UR30VU255QG90IHGII/2506+Rock+Island+Blvd+Enid%2C+OK+-+Google+Maps.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1718126215143-33UR30VU255QG90IHGII/2506+Rock+Island+Blvd+Enid,+OK+-+Google+Maps.png	(from https://www.focusbuildinginspections.com/portfolio/2506-rock-island-blvd-enid-ok)
15:17:46	21836/21836	---M-Z	200	added ('OK')	text/html	etag:W/%221ede331b09ee124939417b78e588fc6f--gzip%22	https://www.focusbuildinginspections.com/portfolio/2235-e-61st-st-tulsa-ok?format=amp	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/2235-e-61st-st-tulsa-ok22c8.html	(from https://www.focusbuildinginspections.com/portfolio/2235-e-61st-st-tulsa-ok)
15:17:46	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Mon,%2019%20Aug%202024%2019:17:45%20GMT	http://static1.squarespace.com/static/5d001d104818a50001b97de8/t/66687f2cff48b608c0607bf4/1718124332796/2235+E+61st+St+Tulsa%2C+OK+-+Loopnet.png?format=1500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/static1.squarespace.com/static/5d001d104818a50001b97de8/t/66687f2cff48b608c0607bf4/1718124332796/2235+E+61st+St+Tulsa,+OK+-+Loopnet26f7.png	(from https://www.focusbuildinginspections.com/portfolio/2235-e-61st-st-tulsa-ok)
15:17:47	904318/904318	---M--	200	added ('OK')	image/png	etag:CMDaqL/+04YDEAE=	https://images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1718123950255-RGRG5MU2BP0S1P2685G4/2235+E+61st+St+Tulsa%2C+OK+-+Loopnet.png?content-type=image%2Fpng	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1718123950255-RGRG5MU2BP0S1P2685G4/2235+E+61st+St+Tulsa,+OK+-+Loopnet5d45.png	(from https://www.focusbuildinginspections.com/portfolio/2235-e-61st-st-tulsa-ok)
15:17:47	1301634/1301634	---M--	200	added ('OK')	image/png	etag:CIi13K3/04YDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1718124181782-OPFYHYF6KC1R7VWRF8LO/2235+E+61st+St+Tulsa%2C+OK+(2)-+Loopnet.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1718124181782-OPFYHYF6KC1R7VWRF8LO/2235+E+61st+St+Tulsa,+OK+(2)-+Loopnet.png	(from https://www.focusbuildinginspections.com/portfolio/2235-e-61st-st-tulsa-ok)
15:17:48	469641/469641	---M--	200	added ('OK')	image/png	etag:CNnsmcj+04YDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1718123950086-GR4Z0RNHGWA999PHP8CD/2235+E+61st+St+Tulsa%2C+OK+-+Google+Maps.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1718123950086-GR4Z0RNHGWA999PHP8CD/2235+E+61st+St+Tulsa,+OK+-+Google+Maps.png	(from https://www.focusbuildinginspections.com/portfolio/2235-e-61st-st-tulsa-ok)
15:17:48	20536/20536	---M-Z	200	added ('OK')	text/html	etag:W/%2225e7d25a1aa04ab72919cfaca1657b91--gzip%22	https://www.focusbuildinginspections.com/portfolio/7111-s-lewis-ave-tulsa-ok?format=amp	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/7111-s-lewis-ave-tulsa-ok22c8.html	(from https://www.focusbuildinginspections.com/portfolio/7111-s-lewis-ave-tulsa-ok)
15:17:48	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Mon,%2019%20Aug%202024%2019:17:49%20GMT	http://static1.squarespace.com/static/5d001d104818a50001b97de8/t/665f94ae60a2007495e35300/1717540014624/7111+S+Lewis+Ave+Tulsa%2C+OK+-+Loopnet.jpeg?format=1500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/static1.squarespace.com/static/5d001d104818a50001b97de8/t/665f94ae60a2007495e35300/1717540014624/7111+S+Lewis+Ave+Tulsa,+OK+-+Loopnet26f7.jpeg	(from https://www.focusbuildinginspections.com/portfolio/7111-s-lewis-ave-tulsa-ok)
15:17:49	200549/200549	---M--	200	added ('OK')	image/jpeg	etag:CJvk+5L9woYDEAE=	https://images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1717539473274-GQ4MDCWQJMPZPG5I53SJ/7111+S+Lewis+Ave+Tulsa%2C+OK+-+Loopnet.jpeg?content-type=image%2Fjpeg	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1717539473274-GQ4MDCWQJMPZPG5I53SJ/7111+S+Lewis+Ave+Tulsa,+OK+-+Loopnetee8a.jpg	(from https://www.focusbuildinginspections.com/portfolio/7111-s-lewis-ave-tulsa-ok)
15:17:49	438909/438909	---M--	200	added ('OK')	image/png	etag:CKvevpL9woYDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1717539473238-368W2J3FDFLJHKFFE8ZS/7111+S+Lewis+Ave+Tulsa%2C+OK+-+Google+Maps.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1717539473238-368W2J3FDFLJHKFFE8ZS/7111+S+Lewis+Ave+Tulsa,+OK+-+Google+Maps.png	(from https://www.focusbuildinginspections.com/portfolio/7111-s-lewis-ave-tulsa-ok)
15:17:50	20539/20539	---M-Z	200	added ('OK')	text/html	etag:W/%2204aa792d61f2b1a9224be65949f6c0e7--gzip%22	https://www.focusbuildinginspections.com/portfolio/241-n-main-st-jennings-ok?format=amp	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/241-n-main-st-jennings-ok22c8.html	(from https://www.focusbuildinginspections.com/portfolio/241-n-main-st-jennings-ok)
15:17:50	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Mon,%2019%20Aug%202024%2019:17:50%20GMT	http://static1.squarespace.com/static/5d001d104818a50001b97de8/t/664c0783dd55e07b78c785a8/1716258691171/241+N+Main+St+Jennings%2C+OK+-+Loopnet.jpeg?format=1500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/static1.squarespace.com/static/5d001d104818a50001b97de8/t/664c0783dd55e07b78c785a8/1716258691171/241+N+Main+St+Jennings,+OK+-+Loopnet26f7.jpeg	(from https://www.focusbuildinginspections.com/portfolio/241-n-main-st-jennings-ok)
15:17:51	286777/286777	---M--	200	added ('OK')	image/jpeg	etag:CM3By6fZnYYDEAE=	https://images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1716258544102-QYY8GLWD5X6RNXQ2WPBE/241+N+Main+St+Jennings%2C+OK+-+Loopnet.jpeg?format=1500w&content-type=image%2Fjpeg	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1716258544102-QYY8GLWD5X6RNXQ2WPBE/241+N+Main+St+Jennings,+OK+-+Loopnet43a3.jpg	(from https://www.focusbuildinginspections.com/portfolio/241-n-main-st-jennings-ok)
15:17:51	409002/409002	---M--	200	added ('OK')	image/png	etag:COuJ4rHZnYYDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1716258564795-LAH8JSRTVTCRT1RJI0GU/241+N+Main+St+Jennings%2C+OK+-+Google+Maps.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1716258564795-LAH8JSRTVTCRT1RJI0GU/241+N+Main+St+Jennings,+OK+-+Google+Maps.png	(from https://www.focusbuildinginspections.com/portfolio/241-n-main-st-jennings-ok)
15:17:52	20665/20665	---M-Z	200	added ('OK')	text/html	etag:W/%221bd26808b337c9f27f8f4c79ab315b5b--gzip%22	https://www.focusbuildinginspections.com/portfolio/12702-e-11th-st-tulsa-ok?format=amp	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/12702-e-11th-st-tulsa-ok22c8.html	(from https://www.focusbuildinginspections.com/portfolio/12702-e-11th-st-tulsa-ok)
15:17:52	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Mon,%2019%20Aug%202024%2019:17:52%20GMT	http://static1.squarespace.com/static/5d001d104818a50001b97de8/t/664a457039979f30885b12a1/1716143472998/12702+E+11th+St+Tulsa%2C+OK+-+Google+Maps.png?format=1500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/static1.squarespace.com/static/5d001d104818a50001b97de8/t/664a457039979f30885b12a1/1716143472998/12702+E+11th+St+Tulsa,+OK+-+Google+Maps26f7.png	(from https://www.focusbuildinginspections.com/portfolio/12702-e-11th-st-tulsa-ok)
15:17:53	1408465/1408465	---M--	200	added ('OK')	image/png	etag:CKCYi8armoYDEAE=	https://images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1716143178723-Y2A3RU4B3MQTVITBS4SS/12702+E+11th+St+Tulsa%2C+OK+-+Google+Maps.png?format=1500w&content-type=image%2Fpng	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1716143178723-Y2A3RU4B3MQTVITBS4SS/12702+E+11th+St+Tulsa,+OK+-+Google+Maps2acd.png	(from https://www.focusbuildinginspections.com/portfolio/12702-e-11th-st-tulsa-ok)
15:17:53	1365238/1365238	---M--	200	added ('OK')	image/png	etag:CMfejcarmoYDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1716143178723-Y2A3RU4B3MQTVITBS4SS/12702+E+11th+St+Tulsa%2C+OK+-+Google+Maps.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1716143178723-Y2A3RU4B3MQTVITBS4SS/12702+E+11th+St+Tulsa,+OK+-+Google+Maps.png	(from https://www.focusbuildinginspections.com/portfolio/12702-e-11th-st-tulsa-ok)
15:17:53	430883/430883	---M--	200	added ('OK')	image/png	etag:CNzt8sSrmoYDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1716143176390-LZR7T0F4PSYSGU09UWPA/12702+E+11th+St+Tulsa%2C+OK+(2)+-+Google+Maps.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1716143176390-LZR7T0F4PSYSGU09UWPA/12702+E+11th+St+Tulsa,+OK+(2)+-+Google+Maps.png	(from https://www.focusbuildinginspections.com/portfolio/12702-e-11th-st-tulsa-ok)
15:17:55	20507/20507	---M-Z	200	added ('OK')	text/html	etag:W/%222950e13e603a97a92fb770173ebf2f86--gzip%22	https://www.focusbuildinginspections.com/portfolio/6248-n-peoria-ave-tulsa-ok?format=amp	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/6248-n-peoria-ave-tulsa-ok22c8.html	(from https://www.focusbuildinginspections.com/portfolio/6248-n-peoria-ave-tulsa-ok)
15:17:55	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Mon,%2019%20Aug%202024%2019:17:54%20GMT	http://static1.squarespace.com/static/5d001d104818a50001b97de8/t/664a39d9711ca87aad5460c4/1716140505844/6248+N+Peoria+Ave+Tulsa%2C+OK+-+Loopnet.png?format=1500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/static1.squarespace.com/static/5d001d104818a50001b97de8/t/664a39d9711ca87aad5460c4/1716140505844/6248+N+Peoria+Ave+Tulsa,+OK+-+Loopnet26f7.png	(from https://www.focusbuildinginspections.com/portfolio/6248-n-peoria-ave-tulsa-ok)
15:17:56	1837211/1837211	---M--	200	added ('OK')	image/png	etag:CKzTlN+gmoYDEAE=	https://images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1716140278331-9RR0XF3I2707QA9G5ERP/6248+N+Peoria+Ave+Tulsa%2C+OK+-+Loopnet.png?format=1500w&content-type=image%2Fpng	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1716140278331-9RR0XF3I2707QA9G5ERP/6248+N+Peoria+Ave+Tulsa,+OK+-+Loopnet2acd.png	(from https://www.focusbuildinginspections.com/portfolio/6248-n-peoria-ave-tulsa-ok)
15:17:56	554982/554982	---M--	200	added ('OK')	image/png	etag:CKGuxt6gmoYDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1716140275850-OKINFMQF6IHIQBD8ET3O/6248+N+Peoria+Ave+Tulsa%2C+OK+-+Google+Map.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1716140275850-OKINFMQF6IHIQBD8ET3O/6248+N+Peoria+Ave+Tulsa,+OK+-+Google+Map.png	(from https://www.focusbuildinginspections.com/portfolio/6248-n-peoria-ave-tulsa-ok)
15:17:57	136305/136305	---MCZ	200	added ('OK')	text/html	etag:W/%2220f3d0d4f85826ee5fc3392449a0b761--gzip%22	https://www.focusbuildinginspections.com/portfolio?offset=1596646980600&reversePaginate=true&tag=Commercial+Retail+Space	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio3b89.html	(from https://www.focusbuildinginspections.com/portfolio?offset=1599673380821&tag=Commercial+Retail+Space)
15:17:58	36410/36410	---M--	200	added ('OK')	image/jpeg	etag:CMP9nYfm0ocDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1722481077932-VHHD9DJPTI0R52KQVI57/521+E+Main+St+Jenks+OK+-+Commercial+Building+Inspection+-+Loopnet.jpg?format=500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1722481077932-VHHD9DJPTI0R52KQVI57/521+E+Main+St+Jenks+OK+-+Commercial+Building+Inspection+-+Loopnet3794.jpg	(from https://www.focusbuildinginspections.com/portfolio/521-e-main-st-jenks-ok?format=amp)
15:17:58	45412/45412	---M--	200	added ('OK')	image/jpeg	etag:CIGn4Lfew4cDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1721963636518-MMG8VYAPIMKY3QD7CWGS/6810+E+121st+St+S+Bixby+OK+-+Commercial+Building+Inspection+-+Loopnet.jpg?format=500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1721963636518-MMG8VYAPIMKY3QD7CWGS/6810+E+121st+St+S+Bixby+OK+-+Commercial+Building+Inspection+-+Loopnet3794.jpg	(from https://www.focusbuildinginspections.com/portfolio/6810-e-121st-st-s-bixby-ok?format=amp)
15:17:59	175814/175814	---M--	200	added ('OK')	image/png	etag:CPSg7Ovz4YcDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1723000174818-OQZJRW7HQE4QEB1NQB4P/2031+S+161st+W+Ave+Sand+Springs+OK+-+Commercial+Building+Inspection+-+Google+Maps+Image.png?format=500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1723000174818-OQZJRW7HQE4QEB1NQB4P/2031+S+161st+W+Ave+Sand+Springs+OK+-+Commercial+Building+Inspection+-+Google+Maps+Imag-2	(from https://www.focusbuildinginspections.com/portfolio/2031-s-161st-w-ave-sand-springs-ok?format=amp)
15:17:59	200529/200529	---M--	200	added ('OK')	image/png	etag:CKvu0aXe0ocDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1722478994811-9QX1Y1ANEA7NRCJPCTMB/714+S+Mustang+Rd+Mustang+OK+-+Commercial+Building+Inspection+-+Google+Maps+Image.png?format=500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1722478994811-9QX1Y1ANEA7NRCJPCTMB/714+S+Mustang+Rd+Mustang+OK+-+Commercial+Building+Inspection+-+Google+Maps+Image.66537	(from https://www.focusbuildinginspections.com/portfolio/714-s-mustang-rd-mustang-ok?format=amp)
15:17:59	414083/414083	---M--	200	added ('OK')	image/png	etag:CK3u0aXe0ocDEAE=	https://images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1722478994811-9QX1Y1ANEA7NRCJPCTMB/714+S+Mustang+Rd+Mustang+OK+-+Commercial+Building+Inspection+-+Google+Maps+Image.png?content-type=image%2Fpng	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/static1.squarespace.com/static/5d001d104818a50001b97de8/t/66aaf2ca8bf3d02bb9b24862/1722479306200/714+S+Mustang+Rd+Mustang+OK+-+Commercial+Building+Inspection+-+Google+Maps+Image.45326f	(from https://www.focusbuildinginspections.com/portfolio/714-s-mustang-rd-mustang-ok)
15:18:00	50654/50654	---M--	200	added ('OK')	image/jpeg	etag:CIWj2+6ws4cDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1721401646930-118EFBHQU4ZO9WMWE7O6/6308+E+Apache+St+Tulsa+OK+-+Commercial+Building+Inspection+-+Loopnet.jpg?format=500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1721401646930-118EFBHQU4ZO9WMWE7O6/6308+E+Apache+St+Tulsa+OK+-+Commercial+Building+Inspection+-+Loopnet3794.jpg	(from https://www.focusbuildinginspections.com/portfolio/6308-e-apache-st-tulsa-ok?format=amp)
15:18:00	650827/650827	---M--	200	added ('OK')	image/png	etag:COyf7Ovz4YcDEAE=	https://images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1723000174818-OQZJRW7HQE4QEB1NQB4P/2031+S+161st+W+Ave+Sand+Springs+OK+-+Commercial+Building+Inspection+-+Google+Maps+Image.png?content-type=image%2Fpng	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/static1.squarespace.com/static/5d001d104818a50001b97de8/t/66b2e6145d93416232ca6555/1723000340616/2031+S+161st+W+Ave+Sand+Springs+OK+-+Commercial+Building+Inspection+-+Google+Maps+Image	(from https://www.focusbuildinginspections.com/portfolio/2031-s-161st-w-ave-sand-springs-ok)
15:18:00	29914/29914	---M--	200	added ('OK')	image/jpeg	etag:COm7nZPjiYcDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1719972035464-YZ3XLB8DLR9N8DYHKXVN/6355+E+Skelly+Dr+Tulsa+OK+-+Commercial+Building+Inspection+-+Loopnet.jpg?format=500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1719972035464-YZ3XLB8DLR9N8DYHKXVN/6355+E+Skelly+Dr+Tulsa+OK+-+Commercial+Building+Inspection+-+Loopnet3794.jpg	(from https://www.focusbuildinginspections.com/portfolio/6355%20E%20Skelly%20Dr%20Tulsa%20OK?format=amp)
15:18:00	55755/55755	---M--	200	added ('OK')	image/jpeg	etag:CJmhlLK0iIcDEAE=	https://images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1719925125739-HXZSJX3K87RJ7KTJNFW5/3210+S+113th+W+Ave+Sand+Springs+OK+-+Commercial+Building+Inspection+-+Loopnet.jpeg?content-type=image%2Fjpeg	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/static1.squarespace.com/static/5d001d104818a50001b97de8/t/6683faed359bf5129e00d463/1719925485248/3210+S+113th+W+Ave+Sand+Springs+OK+-+Commercial+Building+Inspection+-+Loopnet.46126f7.d	(from https://www.focusbuildinginspections.com/portfolio/3210-s-113th-w-ave-sand-springs-ok)
15:18:00	42484/42484	---M--	200	added ('OK')	image/jpeg	etag:COWCkbK0iIcDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1719925125739-HXZSJX3K87RJ7KTJNFW5/3210+S+113th+W+Ave+Sand+Springs+OK+-+Commercial+Building+Inspection+-+Loopnet.jpeg?format=500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1719925125739-HXZSJX3K87RJ7KTJNFW5/3210+S+113th+W+Ave+Sand+Springs+OK+-+Commercial+Building+Inspection+-+Loopnet.6693794	(from https://www.focusbuildinginspections.com/portfolio/3210-s-113th-w-ave-sand-springs-ok?format=amp)
15:18:00	37239/37239	---M--	200	added ('OK')	image/jpeg	etag:CO/SzIGWsYYDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1716927669469-PW1YP9XA0RYICQC5OD9A/216+Luther+Dr+Broken+Arrow%2C+Ok+(2)+-+Loopnet.jpeg?format=500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1716927669469-PW1YP9XA0RYICQC5OD9A/216+Luther+Dr+Broken+Arrow,+Ok+(2)+-+Loopnet3794.jpg	(from https://www.focusbuildinginspections.com/portfolio/216-luther-dr-broken-arrow-ok?format=amp)
